4697,1.7367480498386906884,0.0,3.1264338251993106788,1.3654335873434093607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,5,8,4,7,3,6,3,6,5,8,4,7,3,6,3,6,5,8,4,7,3,6,3,6,5,8,4,7,3,6,3,6,1.0,1.0,1.0,-190.85309053197426,-235.56235256688413,-213.69663197893146,-2.08892540154068,-34.31672216785609,-1.974515788430494,-132.08188684055975,-287.74646384071076,-480.3256386716017
9009,2.5045474766118624999,0.0,2.8415643582745300222,1.8721767818607213396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,1,1,4,4,4,4,3,3,0,0,4,4,4,4,4,4,1,1,1.0,1.0,1.0,-9.061280543078698,-61.31779557145787,-14.54979560166398,-0.9536896157607282,-0.28981139643796244,-0.6143977658080552,-5.441499475720087,-42.19909650153408,-4.338219520510908
8703,4.151206496186987671,1.7705598048177160209,3.9788331747816525485,1.0298576982974116945,5,10,4,9,3,7,2,4,3,7,1,3,1,3,1,3,2,6,1,3,1,3,1,3,3,7,2,5,1,3,1,3,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,8,5,10,5,10,5,10,5,10,-54.512065348267555,-63.657394948629495,-55.87904734521141,-67.90311518898588,-119.53140645202542,-80.09443410415832,-39.94842986475593,-139.63688616656663,-253.93390741243823,-73.68267512051807,-729.3549399186657,-658.2554389544716
2208,3.1235125214747401223,1.1759115001313158455,3.173022728523250624,0.6766030720381013275,5,10,5,10,4,9,0,5,5,10,5,10,5,10,4,9,5,10,5,10,5,10,4,9,5,10,5,10,5,10,4,9,5,10,5,10,4,9,4,9,5,10,5,10,5,10,4,9,5,10,5,10,4,9,4,9,5,10,5,10,5,10,4,9,-176.57415762408874,-243.14607979651305,-190.7802559368393,-57.870066972746635,-73.38120353958566,-68.90784143445285,-162.21381564726178,-1162.9023790545555,-629.599392911191,-34.264460661356075,-214.8430145550681,-210.22505066558156
4777,4.217018854105368586,1.0707423027930693671,1.9854217803849694146,0.14283047008731666883,5,10,5,9,5,8,5,8,5,10,3,6,0,3,0,3,5,10,3,6,0,3,0,3,5,10,5,10,3,6,0,3,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,-23.848945772286996,-22.877397305252856,-25.582239742273035,-12.428801862810223,-83.04777999235237,-12.796090720457087,-20.716647193261537,-133.36561779981437,-178.16654233146843,-10.324963701281133,-11.130384564851434,-12.47077038726696
6961,3.7150253568910320823,0.28432650246464807875,2.7422498613519254995,0.55765302251156578794,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,2,6,5,9,5,9,5,9,5,9,5,10,5,10,5,10,5,6,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,-22.953783739322777,-23.584169359942408,-63.937702477805495,-31.03155571807812,-30.59820738386669,-41.74078808181635,-21.123451717670783,-150.83182526357666,-187.6444559841114,-34.481813622407046,-264.37784889222456,-235.57818945387268
4288,2.97740989288998259,0.58215632581270071455,3.233751903293859531,1.068101661880162867,5,10,4,9,3,7,3,7,5,10,5,10,4,9,4,9,5,10,5,10,4,9,3,7,5,10,5,10,4,9,4,9,5,9,5,8,5,8,3,6,5,9,5,8,5,8,5,8,5,9,5,8,5,8,5,8,5,9,5,8,5,8,5,8,-45.327751257688135,-83.61822231636191,-51.7352680891477,-78.31043634301247,-126.85513986538858,-84.65706250447168,-23.597613161951564,-33.1920897437771,-27.96593278175268,-61.214366737511625,-226.02184176204304,-421.10442470517506
3448,4.478733026773949133,1.4901161193847654596e-08,2.9180151336868163092,1.0607114152611778479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,5,10,3,8,3,7,3,7,5,10,5,10,3,7,3,7,5,10,5,10,3,7,3,7,5,10,5,10,4,8,3,7,1.0,1.0,1.0,-33.86429502703365,-48.2094732930204,-41.85372256348711,-2.08892540154068,-34.31672216785609,-1.974515788430494,-26.123782652947188,-67.92069520843525,-29.588749001959222
784,2.433583975416385048,1.1724539056478964216,2.0983911285513543454,0.53227528047738126293,5,10,5,10,5,10,5,10,5,10,5,10,3,7,1,5,5,10,5,10,3,7,1,5,5,10,5,10,3,7,1,5,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,-34.273806420279755,-32.50682325825261,-35.80400611202865,-20.31194052839865,-17.642831161734172,-22.400484007194287,-34.716255611488364,-209.35664137029528,-148.08786410240185,-22.81248134004165,-160.96334842466703,-283.64290964926494
2789,3.428152268592161267,0.9289194054805539613,5.365304174005873783,0.45751313868368725934,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,4,9,4,9,4,9,4,9,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,1,1,1,1,1,1,-62.34967854872611,-110.87743852528149,-70.85142040092997,-18.90492293917585,-21.731590679739995,-25.76924254286276,-39.93723211958139,-53.762615621564386,-42.66854320593152,-18.150572844572547,-45.216660544479154,-35.63944862371285
1954,3.241813535566535176,1.0690946383863741964,3.3579126838838653235,1.2381185896035369343,5,10,5,10,5,8,5,8,5,10,5,10,5,9,5,9,5,10,5,10,5,9,5,9,5,10,5,10,5,10,5,9,5,10,5,10,5,9,4,7,5,10,5,9,5,9,5,9,5,10,5,9,5,9,5,9,5,10,5,9,5,9,5,9,-141.9324379240292,-171.90297649959507,-152.74188131707243,-144.06647066798686,-176.19555691751552,-147.34233865726165,-101.83935042907176,-273.5471116760774,-668.2658840176957,-113.57396644478271,-311.21765330532816,-445.55973729336387
164,3.0738273524319232877,1.4166612851225584002,3.51617243549181957,0.9117692489607470696,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,4,8,3,6,2,5,5,10,5,10,4,9,3,7,5,10,5,10,4,9,3,7,5,10,5,10,5,10,3,8,-120.39856625854408,-143.10147393750972,-138.99449670798683,-103.08609259851094,-136.80847423092064,-99.03612378201329,-105.44476800928624,-716.6862407310707,-745.3533566379838,-86.58393751898203,-287.5153721075813,-620.9799558071711
1858,2.4065393320311256886,1.4774337720715906563,2.9684935273387087484,1.6946160938529393203,5,10,5,10,5,10,3,7,5,10,5,10,4,9,2,6,5,10,5,10,4,9,2,6,5,10,5,10,4,9,2,6,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,8,5,10,5,10,5,10,5,8,5,10,5,10,5,10,5,9,-138.52147398391045,-143.92682837776533,-156.2014797940928,-64.97133942864062,-98.10421203330367,-77.08181743467813,-117.0506125942114,-686.009913716366,-523.5373864344976,-33.650508042285956,-45.35990821153337,-52.897249069605934
6146,3.96062712658839855,0.85603048528052838595,3.9254855306529714554,1.2073822164282572711,5,10,4,9,4,9,0,2,4,9,4,7,4,7,4,7,4,9,4,7,4,7,4,7,5,10,4,8,4,7,4,7,5,10,5,10,5,8,4,7,5,10,5,9,4,5,4,5,5,9,5,9,4,5,4,5,5,10,5,9,5,9,4,5,-65.89921287760855,-156.59745598748677,-68.2016514829369,-149.00540619350105,-183.96699580729242,-156.12104423892396,-45.52139251271886,-66.9224194534358,-48.47456199754295,-117.37542578755102,-365.27741470817494,-723.0235946488243
6155,3.182382759674530437,0.790465909903008912,4.2105465385558238367,1.1284076343704818601,5,10,5,10,3,8,3,8,5,10,5,10,5,10,3,8,5,10,5,10,4,9,3,8,5,10,5,10,5,10,4,9,4,5,4,5,4,5,3,4,5,6,4,5,3,4,1,1,5,6,3,4,3,3,1,1,5,6,4,5,3,4,3,3,-40.342732486426975,-128.30963983244447,-43.68780780791265,-12.656415835938885,-34.02930793730507,-18.696628046142074,-31.05408610961515,-78.43740408781163,-36.67192837862444,-8.042662625046814,-23.673841076891595,-24.17832860034656
5688,2.1646830916102803855,0.6235138612302723038,3.0832657366788494002,1.2525351618058586656,5,10,4,9,3,8,3,8,5,10,5,10,4,9,3,8,5,10,5,10,4,9,3,8,5,10,5,10,4,9,3,8,5,10,5,10,3,6,2,3,5,10,5,10,5,8,2,4,5,10,5,10,5,7,2,4,5,10,5,10,5,10,2,4,-27.102575476391355,-33.344075572934905,-40.91036201501906,-97.19110554958804,-108.35224078071651,-114.28336256057703,-14.476872814841826,-13.63121464397117,-15.552243969500836,-76.14846832681597,-165.55760781830776,-531.1905241829276
6789,3.5263355788003631908,0.9644769735294591584,3.6048749309713898903,1.6642833890501349536,5,10,5,10,5,9,5,8,5,10,5,9,5,9,5,8,5,10,5,9,5,8,5,8,5,10,5,10,5,9,5,8,5,10,4,8,3,6,3,4,5,9,5,8,2,5,2,4,5,9,5,8,2,5,2,4,5,9,5,8,4,7,2,4,-22.378581009018014,-25.102363095765288,-24.748112955556152,-46.4290731785986,-67.91170534942916,-53.46996816480517,-21.875075691153313,-122.50844162868059,-187.6506564595246,-34.52975113091923,-60.46259618889544,-147.31124167180718
6424,2.6106091856690771813,1.1583929054078943022,2.9590935547728647315,0.98236011496383390806,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,9,5,10,4,9,4,9,4,7,5,10,5,10,4,9,4,9,5,10,5,10,4,9,4,9,5,10,5,10,4,9,4,9,-55.74312639617386,-69.57312668021228,-62.872850188082026,-73.80534326388856,-87.35677421046078,-76.95057147972848,-40.31075611369961,-130.75069727676035,-147.38186126258697,-62.73839834520536,-137.12834866948953,-231.52166393156404
7165,2.8755908271051828784,0.9743415525510984443,4.7461320125899131295,0.0,5,10,5,10,5,8,5,8,5,10,5,10,5,10,5,8,5,10,5,10,5,9,5,8,5,10,5,10,5,10,5,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-127.76180510735333,-152.63784458104988,-141.87095531152448,1.0,1.0,1.0,-101.24979291550268,-341.6367096058651,-400.67410035199873,-2.08892540154068,-34.31672216785609,-1.974515788430494
8753,2.316887592633438686,1.0234156921937791473,3.1102949048515067254,0.98014550911903797203,5,10,5,9,4,6,4,6,5,9,5,9,4,8,1,5,5,9,5,9,4,8,1,5,5,9,5,9,4,8,1,5,4,9,4,9,4,9,3,8,5,10,4,9,4,9,4,9,5,10,4,9,4,9,4,9,5,10,4,9,4,9,4,9,-36.85986809677184,-97.52060486796489,-43.73158637767768,-121.16561988590328,-164.42219418213762,-124.58150588300799,-27.25984988613846,-99.93203099824427,-156.6832084263378,-90.07435715080412,-173.9191768575718,-298.7344878671158
8752,2.316887592633438686,1.0234156921937791473,3.1102949048515067254,0.98014550911903797203,5,10,5,9,4,6,4,6,5,9,5,9,4,8,1,5,5,9,5,9,4,8,1,5,5,9,5,9,4,8,1,5,4,9,4,9,4,9,3,8,5,10,4,9,4,9,4,9,5,10,4,9,4,9,4,9,5,10,4,9,4,9,4,9,-36.85986809677184,-97.52060486796489,-43.73158637767768,-121.16561988590328,-164.42219418213762,-124.58150588300799,-27.25984988613846,-99.93203099824427,-156.6832084263378,-90.07435715080412,-173.9191768575718,-298.7344878671158
7442,3.6562496057687994266,0.4899383327325289028,3.590015199642647481,1.2710635410125918909,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,5,7,5,7,4,4,5,9,4,6,3,5,3,3,5,9,4,6,3,5,3,3,5,9,5,9,4,6,3,3,-7.22680283838187,-87.53077293092407,-7.783277102816578,-83.63014380499669,-90.39837258274451,-83.75382003141094,-7.881815081951083,-111.88859210424803,-11.273047770509457,-69.42790631775775,-327.5976834373511,-471.9038055074441
1147,2.7376772257069985628,1.1313357011440836608,2.6344340115480271436,1.1429327804828566251,5,10,5,9,3,7,2,6,5,10,5,9,2,6,2,6,5,10,5,9,3,7,2,6,5,10,5,9,3,7,2,6,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,8,5,9,5,9,5,9,5,8,5,9,5,9,5,9,5,8,-110.9532203865265,-181.2579987609421,-125.35557339261348,-185.8706595696145,-215.62424024680922,-214.38133614368667,-98.81759387528942,-810.8526287752383,-617.1667755323912,-143.21030316958618,-1451.5633091616235,-559.4931842009404
2013,4.899605440954231117,0.72612043269753900887,3.711333030070166572,0.93067211173092623255,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,5,10,5,10,4,9,4,9,5,10,5,10,5,10,5,7,5,10,5,10,5,8,5,7,5,10,5,10,5,10,5,8,-5.390196981480309,-4.356846039589629,-5.23786122078387,-227.18454393004166,-273.885660467496,-253.12980825504226,-7.4916586378664505,-6.067544937096864,-9.230337424802718,-220.2147484409842,-1345.6410473774786,-1380.7392348466929
4359,3.2902631902414998244,1.0471364253183956805,3.2670828024024962666,1.0650720857967677091,5,8,5,8,3,6,3,6,5,8,5,8,5,8,4,4,5,8,5,8,5,8,4,4,5,8,5,8,5,8,4,7,5,10,4,9,3,7,2,5,4,9,4,8,3,7,3,7,4,9,4,8,3,7,3,7,5,10,4,9,3,7,3,7,-16.932390652710865,-29.651343997701407,-18.889247363190158,-40.365304611722145,-51.488639137395616,-50.36871433120333,-15.009772920186535,-26.579041915150892,-80.03675691861407,-23.932289735146924,-31.457684011246627,-23.850475049250143
3266,0.16642483445190786595,0.55666201550587457447,3.204028784311522049,1.7104447376246207924,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,10,5,8,3,5,2,4,5,10,5,7,2,4,2,4,5,10,4,7,2,4,2,4,5,10,5,8,2,4,2,4,-5.583376371776469,-8.438395081201037,-5.12550081258861,-69.09013599220434,-81.01048779149191,-80.63660528671821,-4.916768922768083,-4.082723415751494,-4.866179048513843,-25.496754036444027,-66.41025273083406,-42.31876227678233
623,4.0042714108783727944,1.1630725647158584035,3.9322845891075171032,0.92302415810668458906,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,10,5,10,5,9,5,9,5,10,5,6,4,5,4,4,5,10,5,6,4,5,3,3,5,10,5,9,5,6,4,5,-4.565436899382657,-6.268947490054947,-5.325180325372171,-79.66018111684848,-109.76365393394579,-83.46785596199584,-2.221747785913424,-2.7869305790880876,-1.5026854717764628,-37.20507710322285,-42.658905336282686,-41.54390819996976
8024,2.9893539880621227134,0.9721696488791465862,3.633085752403732105,1.112307021999962231,5,10,5,9,5,6,5,6,5,10,5,10,5,9,5,6,5,10,5,9,5,9,5,6,5,10,5,10,5,9,5,9,5,10,3,8,3,8,2,6,4,9,4,9,3,7,2,4,4,9,4,8,3,6,2,3,5,10,4,9,4,8,2,6,-71.51434005874906,-91.71686824636954,-72.96125906745854,-88.36920439546462,-91.93048115446246,-94.58441838019006,-54.05491017782166,-278.36803477372206,-292.32166529451507,-52.114494933290466,-155.9227738605251,-58.00176574066604
4320,4.3307755702802930298,1.7447058407874636021,4.3333431428077291425,0.47181075952915424443,5,5,5,5,4,4,4,4,5,7,4,6,1,3,1,1,5,7,2,4,1,3,1,1,5,7,5,7,1,3,1,1,5,9,5,9,5,9,5,9,5,10,5,10,4,7,0,3,5,10,4,7,4,7,0,1,5,10,5,10,4,7,4,7,-14.949542207660162,-40.33939528184861,-16.280606537875517,-26.078793763491646,-113.1556909334027,-31.92340835002869,-10.912295965513707,-68.15167623854649,-21.594034763598938,-15.74975495946312,-17.8222271167878,-115.06399399169052
3664,2.9341074473499859643,1.1720840901804041589,3.0669079155488487842,0.8956046528688753616,5,10,5,10,4,9,4,9,5,10,5,10,4,9,4,9,5,10,5,10,4,9,4,9,5,10,5,10,4,9,4,9,5,10,5,10,5,10,3,5,5,10,5,10,5,10,4,6,5,10,5,10,5,10,4,6,5,10,5,10,5,10,5,10,-130.69313087525498,-175.89641240043971,-147.11406290416818,-205.03886082168802,-294.51313516747365,-234.3939204868934,-73.41797049733974,-202.636357025845,-346.9881778701265,-153.90269565830891,-1582.396912921335,-355.61464914388876
1735,2.742086578113017925,0.40198943213096172133,3.1670420017267657542,1.0084659938608655505,5,9,4,8,4,8,4,8,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,10,5,10,3,8,2,7,5,10,5,10,5,10,3,8,5,10,5,10,5,10,4,8,5,10,5,10,5,10,3,8,-18.798012937067345,-103.33747297031876,-23.319544885849,-119.14233542915274,-170.39852296203202,-128.09041675038068,-18.0282551901138,-150.64128422733097,-179.22302407781018,-100.4327682281367,-570.6028188387694,-288.81791034646824
743,3.8556675134838469532,0.8812134834383037463,3.0113637484920947607,0.75482545023114699934,5,7,4,6,4,6,3,5,5,7,4,6,3,5,2,4,5,7,4,6,2,4,2,4,5,7,5,7,4,6,2,4,5,6,5,6,5,6,5,6,5,7,5,6,5,6,5,6,5,7,5,6,5,6,5,6,5,7,5,7,5,6,5,6,-14.3801408008941,-12.455231602113258,-21.808485668797378,-14.19273309490899,-18.105193815770093,-16.97712789582667,-8.788426860630645,-4.6158155365593245,-8.154715305844988,-15.525995154614177,-125.04315040139235,-50.58228804470639
4992,2.2990791174758515858,0.9585724653054782385,2.8330418230378762168,1.1061284182727275649,5,9,5,9,5,7,4,5,5,9,5,8,5,8,3,6,5,9,5,8,5,8,4,7,5,9,5,8,5,8,3,6,5,10,5,10,5,8,4,7,5,10,5,10,5,9,4,6,5,10,5,10,5,9,4,7,5,10,5,10,5,10,4,7,-19.81325448166034,-27.29853565274793,-24.06159214855838,-50.595346370399184,-95.84163612929721,-57.31881772097623,-13.200216957596048,-16.31183071364276,-101.49745057332316,-33.97616959921841,-48.14485202095711,-49.55509308057485
7807,3.0042617444095118806,0.9121944805336533735,4.178365614622576718,0.87490560222651281297,5,10,5,10,4,7,3,4,5,10,5,10,5,10,4,7,5,10,5,10,5,10,4,7,5,10,5,10,5,10,4,9,4,6,4,6,4,6,4,6,5,7,5,6,3,4,2,3,5,7,5,6,3,4,2,3,5,7,5,7,5,6,3,4,-172.61013879780208,-196.41552377081007,-190.43633783616394,-18.079914243393063,-17.820877116430296,-32.40752589070551,-165.74143267967602,-1093.5858019505722,-1030.8073392504239,-10.152619859819502,-39.939301913112125,-10.80808937360442
7808,3.2031507106796111017,1.3737569901252566495,4.178365614622576718,0.87490560222651281297,5,10,5,10,5,10,3,8,5,10,5,10,5,10,5,8,5,10,5,10,5,10,5,8,5,10,5,10,5,10,5,10,4,6,4,6,4,6,4,6,5,7,5,6,3,4,2,3,5,7,5,6,3,4,2,3,5,7,5,7,5,6,3,4,-66.77079196954567,-79.76394102511492,-75.94910375268658,-18.079914243393063,-17.820877116430296,-32.40752589070551,-59.755744186742334,-374.17956207193595,-414.98668777470874,-10.152619859819502,-39.939301913112125,-10.80808937360442
7809,3.31630829576159325,1.0010052602623684681,4.178365614622576718,0.87490560222651281297,5,10,5,10,4,7,3,6,5,10,5,10,4,9,3,8,5,10,4,9,4,9,3,8,5,10,5,10,4,9,4,9,4,6,4,6,4,6,4,6,5,7,5,6,3,4,2,3,5,7,5,6,3,4,2,3,5,7,5,7,5,6,3,4,-25.539929883156645,-32.55327936282654,-30.756981553331237,-18.079914243393063,-17.820877116430296,-32.40752589070551,-24.95158827406194,-479.69442148315136,-22.853296002024063,-10.152619859819502,-39.939301913112125,-10.80808937360442
1203,3.2938893402041276026,1.3028121331893145474,1.7892984553298219019,1.0362071426558550069,5,9,5,8,4,6,3,4,5,10,5,7,5,6,3,3,5,10,5,6,5,6,3,3,5,10,5,8,5,6,4,5,5,10,5,10,5,10,5,10,5,10,5,10,2,6,1,3,5,10,5,10,2,6,1,3,5,10,5,10,2,6,1,3,-122.54716849796125,-150.63340464236296,-130.21982524632756,-81.86719035848624,-91.50777095547564,-93.33139380576905,-76.97856563190585,-162.2967041780885,-299.13312215013383,-55.43372861169383,-178.74135964524535,-45.330418362082675
6573,3.2243948303669971445,0.07247015164567482959,3.605439134862227668,0.9027798974912271124,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,10,5,9,5,9,5,9,5,10,5,9,5,9,4,7,5,10,5,9,5,9,5,9,-18.5866202444765,-98.73236372052331,-26.519556839645375,-80.0967754869437,-171.76878413326637,-100.80824542369446,-17.308095285109278,-42.97804325398401,-17.98535857648795,-65.20231794825885,-231.54292985608447,-147.89314689333128
328,2.3585087307923449096,1.1113997696144706229,3.1843167259857816376,1.0592722687733244769,5,9,4,8,4,8,4,7,5,9,5,9,5,9,2,5,5,9,5,9,4,8,2,5,5,9,5,9,5,9,2,5,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,-61.460870429093184,-75.39269283368533,-70.95947427415692,-124.21679978110501,-128.53851221917466,-129.7700731112471,-47.556841281173064,-81.026096365844,-54.23760198271981,-108.88251636246022,-1261.779761148417,-634.359284271887
327,2.3585087307923449096,1.1113997696144706229,3.1843167259857816376,1.0592722687733244769,5,9,4,8,4,8,4,7,5,9,5,9,5,9,2,5,5,9,5,9,4,8,2,5,5,9,5,9,5,9,2,5,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,-61.460870429093184,-75.39269283368533,-70.95947427415692,-124.21679978110501,-128.53851221917466,-129.7700731112471,-47.556841281173064,-81.026096365844,-54.23760198271981,-108.88251636246022,-1261.779761148417,-634.359284271887
